"FAIR", "353", "ART IN PUBLIC SPHERE", "Explore history and concepts behind public art, create proposals and models for public art projects, and research artists who work within public space. S/U grading.", " Introduction to drawing and one of: FAIR 355Y, FAIR 359V, FAIR 355W or permission. Background in art history recommended.", "4"
"FAIR", "353", "SONGWRITING WORKSHOP", "Examination of the elements of songwriting: discussing techniques, strategies and blocks; the roles and inter-relationships of melody, rhythm, and lyric; and song forms and styles. Through a series of exercises, development of a portfolio of songs. S/U grading.", "", "4"
"FAIR", "354", "SCRIPTWRITING WORKSHOP I", "Practice in the art and craft of writing for the dramatic media: theater, film, television and radio. Intensive writing and rewriting experience with a supportive group of other writers. S/U grading.", " previous course work or experience with creative writing or instructor permission", "4"
"FAIR", "355", "INSTALLATION ART", "Contemporary subjects will be addressed in three-dimensional spaces using combined mediums, such as video, audio, paintings, and found objects. S/U grading.", " 200-level or higher studio art class", "3"
"FAIR", "355", "ART AND SOCIAL ACTIVISM", "We will explore the work of numerous contemporary artists who address social and political concerns with their art. We will look at how artists engage community and enrage the status quo, as well as strategies used to get a message out in the public realm.  Will create art projects that address social concerns of students&#8217; choice.  S/U grading.", " FAIR 202A or instructor permission.", "4"
"FAIR", "356", "DREAMS, IMAGINATION AND CREATIVITY", "A study, through readings, discussion, experiences, of the content and interrelationships between dreams, imagination and creativity to enhance the intuitive dimension of daily life. Extending the range of imagination through practice: visualization techniques, artistic expression, journal writing. S/U grading.", " FAIR 203A or FAIR 243R or instructor permission.", "4"
"FAIR", "357", "TOPICS IN STUDIO ART II", "An interdisciplinary exploration of specific topics in studio art, including painting, printmaking, sculpture, and mixed media for students with some studio art background. Approaches may include historical, theoretical, literary, cultural, or political readings. Repeatable with different topics. S/U grading.", " FAIR 202A and previous experience in studio art or permission of instructor.", "3"
"FAIR", "357", "THEATRE/FILM PRODUCTION", "An opportunity to work with intensive instruction on production of student-written dramas or films. Repeatable twice. S/U grading.", " previous work in theatre/film production or instructor permission", "4"
"FAIR", "358", "ART IN THE ENVIRONMENT", "Examination of historical and contemporary environmental art works. Development of site-specific individual and group projects that relate to social, political or personal issues. Working on various environmental issues through direct contact with community groups. Repeatable three times. S/U grading.", " Three studio art courses or instructor permission; ART 190 recommended.", "4"
"FAIR", "358", "ADVANCED ACRYLIC PAINTING", "Expanding on techniques, skills and ideas with a focus on development and repetition of themes within the work. S/U grading.", " FAIR 258W.", "4"
"FAIR", "361", "RACE IN/TO THE MOVIES II:  RACE RELATIONS ON FILM: 1950-1980", "Explores race relations in America between 1950 and 1980, using film as one source of historical documentation. Films such as Raisin in the Sun, Twelve Angry Men and various &#8216;Blaxploitation&#8217; movies will demonstrate how movies both reflect and reinforce contemporary perceptions on inter- and intra-race relations. Readings will place the films into a broader historical context. S/U grading.", " FAIR 261E or other film studies class.", "4"
"FAIR", "362", "WE&#8217;RE NOT FOR SALE: HISTORY OF ASIAN WOMEN IN AMERICA", "Explores the history and experiences of Asian women in America from the mid-19th century to the present. S/U grading.", " FAIR 215F or AMST 205 or course in histor of American women.", "4"
"FAIR", "363", "SUZIE WONG TO MISS SAIGON: ASIAN PRESENCE IN HOLLYWOOD", "Explores the different perspectives of, and attitudes toward, Asian Americans and Asians in America from 1915 to the present, using film as a main source of historical documentation. S/U grading.", "", "4"
"FAIR", "364", "EL MOVEMIENTO CHICANO", "Examines the sociohistorical, political and cultural characteristics of the Chicana/o Movement from 1848 to present. Formation and symbolic evolution of the United Farmworkers&#8217; Movement, the Chicana/o cultural renaissance of the &#8216;60s and &#8216;70s, the Chicana/o student movement for educational liberation and the roots of the Chicana/feminist and lesbian movements from the &#8216;70s through the &#8216;90s. S/U grading.", " FAIR 203A or FAIR 218C or AMST 203 or HIST 463.", "4"
"FAIR", "365", "CONTEMPORARY VOICES OF LATIN AMERICAN RESISTANCE", "This course will look at the formative structure of Latin American leftist, political ideology by examining the writings of Theotonio Dos Santos, Paolo Freire, Che Guevara, Jose Marti and Antonio Gramsci.  It will further focus on contemporary authors and the present course of Latin American politics by reflecting upon the political beliefs and perspectives of such authors as: Comandante Marcos, Elena Poniatowska, Eduardo Galeano, Hugo Chavez, Evo Morales, Luiz Ignacio Lula Da Silva and Michelle Bachelet. S/U grading.", " FAIR 203A or permission of instructor.", "4"
"FAIR", "366", "COMPARATIVE CULTURAL STUDIES", "Interaction of immigrant and indigenous cultures with the developing American cultural patterns. Emphasis on modes and concepts of interaction, especially related to African Americans, Native Americans, Asian Americans and Latinos. Also offered as AMST 301. S/U grading.", " Also offered as AMST 301", "4"
"FAIR", "367", "ISSUES IN POLITICAL ECONOMY", "Upper division seminar in political economy. Course themes may include, but are not limited to: labor market stratification by race and gender; trade and globalization; human and political development; varieties of capitalism; and varieties of welfare states. Repeatable with different topics. S/U grading.", " FAIR 203A or permission.", "3"
"FAIR", "369", "VIETNAM WAR REDUX", "This course examines the war in Vietnam from 1962-1975 from the under/other side. It does not focus on whether or why the United States lost the war. Rather, it explores the tragic costs of the war from usually marginalized perspectives: Vietnamese fighters and civilians, American families, and women and minorities who served. S/U grading.", " FAIR 203A or instructor permission", "4"
"FAIR", "369", "AMERICAN WAR STORIES: THE GREAT WAR TO IRAQ", "This seminar presents an exploration of the major stories (literature, cinema, arts) and social movements produced by American wars since WWI.  Rather than a traditional history of the wars aimed at discovering how and why someone lost and why others won, the seminar examines the impacts war has had on American and opponents&#8217; veterans, families, arts and ideals.  We will learn how war affects people at the individual and family level, how movements of support and resistance develop and what have been the wars&#8217; major influences on popular culture. S/U grading.", " FAIR 203A or permission of instructor.", "4"
